objectid,bevoegd_gezag_nummer,brin_nummer,vestigingsnummer,vestigingsnaam,denominatie,straatnaam,huisnummer_toevoeging,pc6,plaatsnaam,gem_code,gemeentenaam,provincie,ggd,internetadres,xcoord,ycoord,geocod,opmerking_geocode,leerlingen,lftd_3_jaar,lftd_4_jaar,lftd_5_jaar,lftd_6_jaar,lftd_7_jaar,lftd_8_jaar,lftd_9_jaar,lftd_10_jaar,lftd_11_jaar,lftd_12_jaar,lftd_13_jaar,lftd_14_jaar
6033,40967,06GB,06GB00,Rooms Katholieke Basisschool Jozefschool,Rooms-Katholiek,Hoofdstraat,133,2182EN,HILLEGOM,534,HILLEGOM,Zuid-Holland,GGD Hollands-Midden,www.jozefschool-hillegom.nl,99792,478246,pc6hnrgeentoev,,277,0,41,41,27,37,41,28,30,25,7,0,0
6034,40967,07HL,07HL00,Rooms Katholieke Basisschool Andreas,Rooms-Katholiek,Rembrandtlaan,14,2215CK,VOORHOUT,1525,TEYLINGEN,Zuid-Holland,GGD Hollands-Midden,www.andreasschool.com,92925,470978,pc6hnrgeentoev,,205,0,33,18,37,16,23,27,18,29,4,0,0
6035,40967,07SG,07SG00,Rooms Katholieke Basisschool De Bronckhorst,Rooms-Katholiek,Bronckhorststraat,32,2201KW,NOORDWIJK ZH,575,NOORDWIJK,Zuid-Holland,GGD Hollands-Midden,www.debronckhorst.nl,90617,472238,pc6hnrgeentoev,,372,0,48,36,49,26,47,52,45,57,12,0,0
6036,40967,08KD,08KD00,Rooms Katholieke Basisschool De Giraf,Rooms-Katholiek,Guido Gezellelaan,3,2182WB,HILLEGOM,534,HILLEGOM,Zuid-Holland,GGD Hollands-Midden,                                                                                ,100257,477387,pc6hnrgeentoev,,414,0,56,48,45,62,50,56,52,38,7,0,0
6037,40967,08YP,08YP00,Basisschool De Klarinet,Rooms-Katholiek,Handelstraat,34 -36,2162AG,LISSE,553,LISSE,Zuid-Holland,GGD Hollands-Midden,www.deklarinet.nl,98655,473887,pc6hnr,,392,0,38,40,31,56,55,53,54,57,8,0,0
6038,40967,09JZ,09JZ00,Johannesschool,Rooms-Katholiek,Mariastraat,30,2181CT,HILLEGOM,534,HILLEGOM,Zuid-Holland,GGD Hollands-Midden,www.johannesschool.nl,100053,478854,pc6hnrgeentoev,,444,0,57,51,56,53,61,53,52,51,10,0,0
6039,40967,09WE,09WE00,St Joseph-School,Rooms-Katholiek,Achterweg,3 -5,2161GA,LISSE,553,LISSE,Zuid-Holland,GGD Hollands-Midden,www.josephlisse.nl,97942,474767,pc6hnr,,346,0,38,45,38,42,42,44,59,32,6,0,0
6040,40967,10FF,10FF00,De Leerwinkel,Rooms-Katholiek,Thorbeckelaan,40,2181VD,HILLEGOM,534,HILLEGOM,Zuid-Holland,GGD Hollands-Midden,www.bsdeleerwinkel.nl,100792,478514,pc6hnrgeentoev,,134,0,17,17,11,19,17,19,14,15,5,0,0
6041,40967,10OY,10OY00,Basisschool Sint Willibrordusschool,Rooms-Katholiek,Oranjelaan,96,2161KH,LISSE,553,LISSE,Zuid-Holland,GGD Hollands-Midden,www.willibrordschool.nl,98873,475148,pc6hnrgeentoev,,155,0,19,28,20,22,18,15,17,15,1,0,0
6042,40967,10PW,10PW00,Basisschool de Overplaats,Rooms-Katholiek,Willibrorduslaan,71,2171VB,SASSENHEIM,1525,TEYLINGEN,Zuid-Holland,GGD Hollands-Midden,www.deoverplaats.nl,95722,471452,pc6hnrgeentoev,,222,0,21,32,33,33,33,26,27,14,3,0,0
6043,40967,11ER,11ER00,Rooms Katholieke Basisschool de Springplank,Rooms-Katholiek,Kagerplein,30,2172EA,SASSENHEIM,1525,TEYLINGEN,Zuid-Holland,GGD Hollands-Midden,www.bsspringplank.nl,96528,470787,pc6hnrgeentoev,,256,0,36,30,37,29,30,31,25,34,4,0,0
6044,40967,11QW,11QW00,Rooms Katholieke Basisschool de Kinderburg,Rooms-Katholiek,Knorrenburgerlaan,2,2171AZ,SASSENHEIM,1525,TEYLINGEN,Zuid-Holland,GGD Hollands-Midden,www.kinderburg.nl,95520,470570,pc6hnrgeentoev,,234,0,34,30,23,26,27,34,33,20,7,0,0
6045,40967,16YF,16YF00,Rooms Katholieke Basisschool De Egelantier,Rooms-Katholiek,Hafkenscheidtlaan,2,2191BP,DE ZILK,576,NOORDWIJKERHOUT,Zuid-Holland,GGD Hollands-Midden,www.rkbsegelantier.nl,97447,479668,pc6hnrgeentoev,,212,0,16,17,16,25,27,28,39,39,5,0,0
6046,40967,16YX,16YX00,Rooms Katholieke Basisschool Prinsenhof,Rooms-Katholiek,Langevelderweg,27-a,2211AB,NOORDWIJKERHOUT,576,NOORDWIJKERHOUT,Zuid-Holland,GGD Hollands-Midden,www.rkbsprinsenhof.nl,93566,475740,pc6hnr,,408,0,55,50,54,42,58,47,46,52,4,0,0
6047,40967,16ZO,16ZO00,Rooms Katholieke Basisschool St Victor,Rooms-Katholiek,Pilarenlaan,33,2211LH,NOORDWIJKERHOUT,576,NOORDWIJKERHOUT,Zuid-Holland,GGD Hollands-Midden,www.stvictorschool.nl,94064,474503,pc6hnrgeentoev,,350,0,23,29,47,32,48,49,47,66,8,1,0
6048,40967,21QV,21QV00,Rooms Kahtolieke Basisschool De Startbaan,Rooms-Katholiek,Smirnoffstraat,15,2171NZ,SASSENHEIM,1525,TEYLINGEN,Zuid-Holland,GGD Hollands-Midden,www.destartbaan.org,94895,470659,pc6hnrgeentoev,,200,0,20,23,18,23,22,29,25,34,6,0,0
6049,40967,22LN,22LN00,Rooms Katholieke Basisschool Emmaus,Rooms-Katholiek,Bonekruidstraat,11,2215BG,VOORHOUT,1525,TEYLINGEN,Zuid-Holland,GGD Hollands-Midden,www.emmausvoorhout.nl,93756,471015,pc6hnrgeentoev,,116,0,12,17,17,12,11,8,17,21,1,0,0
6050,40969,03PH,03PH00,RKBS De Kiem,"Samenwerking PC, RK",Schoolplein,1,2371EK,ROELOFARENDSVEEN,1884,KAAG EN BRAASSEM,Zuid-Holland,GGD Hollands-Midden,http://dekiem.new.verdel.it/,102959,467672,pc6hnrgeentoev,,266,0,23,31,30,38,33,33,47,24,7,0,0
6051,40969,04GX,04GX00,Elckerlyc,Openbaar,Rembrandt van Rijnsingel,19,2371RE,ROELOFARENDSVEEN,1884,KAAG EN BRAASSEM,Zuid-Holland,GGD Hollands-Midden,www.obselckerlyc.nl,103908,469307,pc6,,230,0,23,18,29,30,19,27,38,42,3,1,0
6052,40969,04VR,04VR00,Basisschool De Kinderbrug,"Samenwerking PC, RK",Oud Adeselaan,50,2375XE,RIJPWETERING,1884,KAAG EN BRAASSEM,Zuid-Holland,GGD Hollands-Midden,www.ssba.net,99517,467478,pc6hnrgeentoev,,225,0,22,22,23,24,36,30,29,36,3,0,0
6053,40969,07NO,07NO00,De Meerpaal,"Samenwerking PC, RK",Noordveenweg,12,2376AR,NIEUWE WETERING,1884,KAAG EN BRAASSEM,Zuid-Holland,GGD Hollands-Midden,www.meerpaal.ssba.net,102636,469780,pc6hnrgeentoev,,60,0,3,6,4,11,9,11,6,10,0,0,0
6054,40969,10HY,10HY00,Rooms Katholiek Basisschool de Roelevaer,"Samenwerking PC, RK",Lupinestraat,2,2371NK,ROELOFARENDSVEEN,1884,KAAG EN BRAASSEM,Zuid-Holland,GGD Hollands-Midden,www.roelevaer.ssba.net,103248,469082,pc6hnrgeentoev,,243,0,24,25,31,25,31,30,40,35,2,0,0
6055,40969,14ZN,14ZN00,Gerardusschool,"Samenwerking PC, RK",Meerkreuk,2,2377VA,OUDE WETERING,1884,KAAG EN BRAASSEM,Zuid-Holland,GGD Hollands-Midden,www.xs4all.nl/~sch90608,104245,468924,pc6hnrgeentoev,,123,0,16,19,15,14,19,9,18,11,1,1,0
6056,40969,15FH,15FH00,Basisschool de Schakel,"Samenwerking PC, RK",Rembrandt van Rijnsingel,17,2371RE,ROELOFARENDSVEEN,1884,KAAG EN BRAASSEM,Zuid-Holland,GGD Hollands-Midden,www.schakel.ssba.net,104060,469316,pc6hnrgeentoev,,221,0,24,18,32,22,33,21,39,29,3,0,0
6057,40974,03JG,03JG00,Basisschool De Kleine Wereld,Rooms-Katholiek,Larikslaan,2,2451BV,LEIMUIDEN,1884,KAAG EN BRAASSEM,Zuid-Holland,GGD Hollands-Midden,www.klwereld.nl,105724,470771,pc6hnrgeentoev,,143,0,14,17,23,20,12,17,19,16,5,0,0
6058,40974,03NY,03NY00,Rooms Katholieke Basisschool Sint Antonius,Rooms-Katholiek,Anemonenstraat,1,2431XB,NOORDEN,569,NIEUWKOOP,Zuid-Holland,GGD Hollands-Midden,www.antoniusrkbs.nl,116792,464328,pc6hnrgeentoev,,190,0,17,15,24,21,14,40,31,26,1,1,0
6059,40974,03UG,03UG00,Basisschool Sint Nicolaas,Rooms-Katholiek,Hazeweg,3,2441AD,NIEUWVEEN,569,NIEUWKOOP,Zuid-Holland,GGD Hollands-Midden,www.stnicolaasschool.nl,111629,467606,pc6hnrgeentoev,,222,0,32,24,28,31,23,28,26,28,2,0,0
6060,40974,03WL,03WL00,Johannes De Doperschool,Rooms-Katholiek,St. Janstraat,21 -23,2435WX,ZEVENHOVEN,569,NIEUWKOOP,Zuid-Holland,GGD Hollands-Midden,www.doper.nl,112901,467155,pc6hnr,,150,0,19,7,21,17,17,28,21,17,3,0,0
6061,40974,04UN,04UN00,Aeresteyn,Rooms-Katholiek,Langeraarseweg,86,2461CL,TER AAR,569,NIEUWKOOP,Zuid-Holland,GGD Hollands-Midden,www.aeresteijn.nl,108908,467509,pc6hnrgeentoev,,279,0,37,32,41,32,40,39,27,25,6,0,0
6062,40974,06FU,06FU00,Basisschool De Kinderarcke,Rooms-Katholiek,Herenweg,149,2465AG,RIJNSATERWOUDE,1884,KAAG EN BRAASSEM,Zuid-Holland,GGD Hollands-Midden,www.kinderarcke.nl,105958,467682,pc6hnrgeentoev,,91,0,14,12,7,10,10,13,15,7,3,0,0
6063,40974,06JF,06JF00,De Rietkraag School voor Katholiek Basisonderwijs,Rooms-Katholiek,Ladderhaak,9,2421NK,NIEUWKOOP,569,NIEUWKOOP,Zuid-Holland,GGD Hollands-Midden,www.kbsrietkraag.nl,113210,463220,pc6hnrgeentoev,,388,0,37,49,30,43,37,59,63,56,14,0,0
6064,40974,07TB,07TB00,Rooms Katholieke Basisschool Ter Does,Rooms-Katholiek,Schoollaan,4,2355BS,HOOGMADE,1884,KAAG EN BRAASSEM,Zuid-Holland,GGD Hollands-Midden,www.terdoes.nl,99858,464831,pc6hnrgeentoev,,143,0,17,21,18,15,18,14,20,17,3,0,0
6065,40974,07TH,07TH00,Rooms Katholieke Basisschool De Vosseschans,Rooms-Katholiek,Vierambachtsstraat,31,2461BA,TER AAR,569,NIEUWKOOP,Zuid-Holland,GGD Hollands-Midden,www.vosseschans.nl,108266,464569,pc6hnrgeentoev,,282,0,49,24,29,27,27,32,39,39,15,1,0
6066,40974,07UR,07UR00,Rooms Katholieke Basisschool De Tweeklank,Rooms-Katholiek,Sweelincklaan,3,2394GP,HAZERSWOUDE-RIJNDIJK,1672,RIJNWOUDE,Zuid-Holland,GGD Hollands-Midden,www.tweeklank.nl,100818,460166,pc6hnrgeentoev,,273,0,34,34,34,37,38,30,42,20,4,0,0
6067,41081,04SR,04SR00,Basisschool Nieuw Vreugd en Rust,Algemeen bijzonder,Montessoristraat,1,2273AC,VOORBURG,1916,LEIDSCHENDAM-VOORBURG,Zuid-Holland,GGD Zuid-Holland-West,www.nieuwvreugdenrust.nl,85030,454600,pc6hnrgeentoev,,397,0,43,47,49,51,50,57,48,48,4,0,0
6068,41081,26PZ,26PZ00,Montessorischool Leidschenveen,Algemeen bijzonder,Cicerostrook,1,2493ZL,'S-GRAVENHAGE,518,S GRAVENHAGE,Zuid-Holland,GGD Den Haag,www.montessorileidschenveen.nl,87002,452899,pc6hnrgeentoev,,458,0,53,58,63,56,60,61,57,44,6,0,0
6069,41127,05SF,05SF00,Protestants Christelijke Basisschool De Wegwijzer,Protestants-Christelijk,Koningin Wilhelminastr,7,3265BH,PIERSHIL,588,KORENDIJK,Zuid-Holland,GGD Zuid-Holland-Zuid,www.csgdewaard.nl,81163,423477,pc6hnrgeentoev,,80,0,10,11,9,9,10,7,12,10,2,0,0
6070,41127,05SK,05SK00,Protestants Christelijke Basisschool De Schelp,Protestants-Christelijk,Wilgenlaan,16,3297BW,PUTTERSHOEK,585,BINNENMAAS,Zuid-Holland,GGD Zuid-Holland-Zuid,www.deschelp.csgdewaard.nl,98316,424271,pc6hnrgeentoev,,239,0,27,16,36,35,26,37,36,25,1,0,0
6071,41127,06RY,06RY00,Christelijke Basisschool De Vliet,Protestants-Christelijk,Berkenlaan,16,3286XC,KLAASWAAL,611,CROMSTRIJEN,Zuid-Holland,GGD Zuid-Holland-Zuid,www.csgdewaard.nl,89891,420726,pc6hnrgeentoev,,125,0,14,19,14,9,21,16,15,14,3,0,0
6072,41127,07BN,07BN00,Protestants Christelijke Basisschool De Molenwiek,Protestants-Christelijk,Molenweg,1-A,3271AM,MIJNSHEERENLAND,585,BINNENMAAS,Zuid-Holland,GGD Zuid-Holland-Zuid,www.csgdewaard.nl,93118,423488,pc6hnr,,123,0,17,16,10,10,21,12,16,17,4,0,0
6073,41127,07NI,07NI00,BasisschoolDe Weerklank,Protestants-Christelijk,Mastland,2,3273AN,WESTMAAS,585,BINNENMAAS,Zuid-Holland,GGD Zuid-Holland-Zuid,www.csgdewaard.nl,91753,422525,pc6hnrgeentoev,,93,0,13,10,13,11,13,10,10,10,3,0,0
6074,41127,07XL,07XL00,Christelijke Basisschool De Regenboog,Protestants-Christelijk,Johan Berkstraat,35,3284XD,ZUID-BEIJERLAND,588,KORENDIJK,Zuid-Holland,GGD Zuid-Holland-Zuid,www.csgdewaard.nl,84647,418642,pc6hnrgeentoev,,198,0,17,25,23,23,29,27,23,29,2,0,0
6075,41127,07YN,07YN00,Christelijke Basisschool De Bouwsteen,Protestants-Christelijk,Vlasakker,3,3295SH,'S-GRAVENDEEL,585,BINNENMAAS,Zuid-Holland,GGD Zuid-Holland-Zuid,www.csgdewaard.nl,101532,421331,pc6hnrgeentoev,,403,0,51,56,45,53,63,49,41,43,2,0,0
6076,41127,07YY,07YY00,Christelijke Basisschool De Regenboog,Protestants-Christelijk,Heyne van Althenastraat,4,3274CD,HEINENOORD,585,BINNENMAAS,Zuid-Holland,GGD Zuid-Holland-Zuid,www.csgdewaard.nl,92483,426744,pc6,,145,0,21,24,11,19,20,21,9,14,6,0,0
6077,41127,08AW,08AW00,Basisschool De Weele,Protestants-Christelijk,Leeuwerikstraat,5,3291XJ,STRIJEN,617,STRIJEN,Zuid-Holland,GGD Zuid-Holland-Zuid,www.csgdewaard.nl,97124,417504,pc6hnrgeentoev,,173,0,16,23,20,14,27,33,22,18,0,0,0
6078,41127,09CX,09CX00,Christelijke Basisschool Het Spui,Protestants-Christelijk,Spui,36,3291EV,STRIJEN,617,STRIJEN,Zuid-Holland,GGD Zuid-Holland-Zuid,www.csgdewaard.nl,97494,417271,pc6hnrgeentoev,,154,0,7,16,17,14,23,21,24,31,1,0,0
6079,41127,11CE,11CE00,Christelijke Basisschool De Bron,Protestants-Christelijk,Roerdompsingel,2,3281JH,NUMANSDORP,611,CROMSTRIJEN,Zuid-Holland,GGD Zuid-Holland-Zuid,www.csgdewaard.nl,89617,416562,pc6hnrgeentoev,,310,0,32,30,35,35,42,46,36,45,9,0,0
6080,41127,11PD,11PD00,Sabina van Egmond,Protestants-Christelijk,Sportlaan,1-B,3261AT,OUD-BEIJERLAND,584,OUD-BEIJERLAND,Zuid-Holland,GGD Zuid-Holland-Zuid,sabvanegmond.csgdewaard.nl,88509,426276,pc6hnrtoev,,386,0,41,44,41,41,56,54,52,52,5,0,0
6081,41127,12AH,12AH00,De Kriekenhof,Protestants-Christelijk,W. van Vlietstraat,2-B,3262GM,OUD-BEIJERLAND,584,OUD-BEIJERLAND,Zuid-Holland,GGD Zuid-Holland-Zuid,dekriekenhof.csgdewaard.nl,87411,426211,pc6hnr,,158,0,15,15,17,25,22,19,19,24,2,0,0
6082,41127,12YV,12YV00,Keuchenius,Protestants-Christelijk,Weegpad,4,3262CL,OUD-BEIJERLAND,584,OUD-BEIJERLAND,Zuid-Holland,GGD Zuid-Holland-Zuid,http://keuchenius.csgdewaard.nl,87004,426611,pc6hnrgeentoev,,143,0,20,17,9,14,15,18,20,24,6,0,0
6083,41127,13KD,13KD00,De Hoeksteen,Protestants-Christelijk,Zilvermeeuw,2,3263BP,OUD-BEIJERLAND,584,OUD-BEIJERLAND,Zuid-Holland,GGD Zuid-Holland-Zuid,www.dehoeksteen.csgdewaard.nl,86367,426722,pc6hnrgeentoev,,246,0,22,25,30,25,33,31,35,39,6,0,0
6084,41148,06KD,06KD00,Basisschool Floris Radewijnsz,Rooms-Katholiek,Drossaardslaan,64,4143BD,LEERDAM,545,LEERDAM,Zuid-Holland,GGD Zuid-Holland-Zuid,www.florisradewijnszschool.nl,134619,434535,pc6hnrgeentoev,,252,0,29,39,26,29,29,28,37,30,5,0,0
6085,41184,04WG,04WG00,School Muhring,Algemeen bijzonder,Vrieseweg,92,3311NZ,DORDRECHT,505,DORDRECHT,Zuid-Holland,GGD Zuid-Holland-Zuid,www.deschoolmuhring.nl,105986,424920,pc6hnrgeentoev,,216,0,25,26,23,28,30,29,30,23,2,0,0
6086,41184,07OV,07OV00,Basisschool Vest,Algemeen bijzonder,Blekersdijk,94,3311LG,DORDRECHT,505,DORDRECHT,Zuid-Holland,GGD Zuid-Holland-Zuid,www.schoolvest.nl,105691,424841,pc6hnrgeentoev,,384,0,65,38,38,45,46,60,41,43,7,1,0
6087,41193,04RU,04RU00,Christelijke Basisschool De Kinderkring,Protestants-Christelijk,Cornelis Kempenaarlaan,2 -4,2481XB,WOUBRUGGE,1884,KAAG EN BRAASSEM,Zuid-Holland,GGD Hollands-Midden,www.kinderkringwoubrugge.nl,103371,464909,pc6hnr,,261,0,27,43,31,47,23,25,26,37,2,0,0
6088,41193,04WV,04WV00,Christelijke Basisschool De Schakel,Protestants-Christelijk,Griede,22 -24,2451ZC,LEIMUIDEN,1884,KAAG EN BRAASSEM,Zuid-Holland,GGD Hollands-Midden,www.schakelleimuiden.nl,105738,470966,pc6hnr,,162,0,11,17,15,23,21,23,28,20,4,0,0
6089,41193,04XE,04XE00,Basisschool De Zevenhof,Protestants-Christelijk,Vrijenhoek,29,2435XV,ZEVENHOVEN,569,NIEUWKOOP,Zuid-Holland,GGD Hollands-Midden,www.7hof.nl,113325,466098,pc6hnrgeentoev,,82,0,7,11,14,9,9,8,14,8,2,0,0
6090,41193,05PC,05PC00,Christelijke Basisschool Johannes Post,Protestants-Christelijk,Sportparklaan,1,2391AX,HAZERSWOUDE-DORP,1672,RIJNWOUDE,Zuid-Holland,GGD Hollands-Midden,www.johannespostschool.nl,100720,457063,pc6hnrgeentoev,,122,0,15,12,8,18,20,10,23,15,1,0,0
6091,41193,05RH,05RH00,Maranatha Basisschool,Protestants-Christelijk,Ladderhaak,7,2421NK,NIEUWKOOP,569,NIEUWKOOP,Zuid-Holland,GGD Hollands-Midden,www.maranathaschool.nl,113210,463220,pc6hnrgeentoev,,131,0,11,23,11,18,16,13,21,17,1,0,0
6092,41193,09CK,09CK00,Basisschool De Rhynenburch,Protestants-Christelijk,Joseph Haydnlaan,5,2394GJ,HAZERSWOUDE-RIJNDIJK,1672,RIJNWOUDE,Zuid-Holland,GGD Hollands-Midden,www.woudsevenen.nl,100628,460288,pc6hnrgeentoev,,71,0,4,8,8,7,8,10,11,14,1,0,0
6093,41193,09LY,09LY00,Protestants Christelijke Basisschool De Fontein,Protestants-Christelijk,Vosholstraat,33,2461AB,TER AAR,569,NIEUWKOOP,Zuid-Holland,GGD Hollands-Midden,www.fonteinteraar.nl,108196,464311,pc6hnrgeentoev,,158,0,16,19,22,17,25,17,18,22,2,0,0
6094,41193,09YQ,09YQ00,Basisschool De Rank,Protestants-Christelijk,Artesiaplantsoen,9,2396XJ,KOUDEKERK AAN DEN RIJN,1672,RIJNWOUDE,Zuid-Holland,GGD Hollands-Midden,                                                                                ,100867,460929,pc6hnrgeentoev,,237,0,25,27,36,31,29,26,29,30,4,0,0
6095,41194,04NT,04NT00,Basisschool De Morgenster,Protestants-Christelijk,Grote Haven,2-B,2851BM,HAASTRECHT,623,VLIST,Zuid-Holland,GGD Hollands-Midden,www.d4w.nl,113154,445876,pc6hnr,,86,0,9,9,10,11,9,14,10,11,3,0,0
6096,41194,04PG,04PG00,Koningin Wilhelmina-School,Protestants-Christelijk,Willem de Zwijgersingel,220,2805BW,GOUDA,513,GOUDA,Zuid-Holland,GGD Hollands-Midden,www.d4w.nl/wilhelminaschool,109060,448295,pc6hnrgeentoev,,147,0,26,18,21,19,17,19,16,11,0,0,0
6097,41194,04RQ,04RQ00,De Regenboog,Protestants-Christelijk,Greidweide,1,2811JK,REEUWIJK,1901,BODEGRAVEN-REEUWIJK,Zuid-Holland,GGD Hollands-Midden,www.d4w.nl/regenboog,109718,451601,handmatig,BAG geen pc6-vermelding,177,0,20,19,23,23,22,29,19,22,0,0,0
6098,41194,04RV,04RV00,Basisschool De Eendragt Christelijk Nationaal Onderwijs,Protestants-Christelijk,De Lente,1,2761VL,ZEVENHUIZEN ZH,1892,ZUIDPLAS,Zuid-Holland,GGD Hollands-Midden,www.d4w.nl/eendragt,99625,447208,pc6hnrgeentoev,,218,0,25,27,22,21,32,35,29,23,4,0,0
6099,41194,05QI,05QI00,Basisschool De Wegwijzer,Protestants-Christelijk,Meidoornlaan,17,3465TK,DRIEBRUGGEN,1901,BODEGRAVEN-REEUWIJK,Zuid-Holland,GGD Hollands-Midden,www.d4w.nl/wegwijzer,114691,450514,pc6hnrgeentoev,,122,0,8,12,17,13,14,22,16,18,2,0,0
6100,41194,05QX,05QX00,PCB Meester Lalleman,Protestants-Christelijk,Middelweg,62,2841LC,MOORDRECHT,1892,ZUIDPLAS,Zuid-Holland,GGD Hollands-Midden,www.d4w.nl,105570,444691,pc6hnrgeentoev,,275,0,29,37,34,28,36,35,35,41,0,0,0
6101,41194,05VG,05VG00,Protestants Christelijke BasisschoolDe Nessevliet,Protestants-Christelijk,Wollefoppenweg,40,2761DP,ZEVENHUIZEN ZH,1892,ZUIDPLAS,Zuid-Holland,GGD Hollands-Midden,www.d4w.nl/nessevliet,98079,442841,pc6hnrgeentoev,,96,0,9,16,15,9,11,18,8,9,1,0,0
6102,41194,07OH,07OH00,Basisschool Prins Willem-Alexander,Protestants-Christelijk,Prinses Maximalaan,1,3466LP,WAARDER,1901,BODEGRAVEN-REEUWIJK,Zuid-Holland,GGD Hollands-Midden,www.d4w.nl/pwaschool,116203,452671,pc6hnrgeentoev,,114,0,10,16,12,13,9,19,20,15,0,0,0
6103,41194,09BO,09BO00,Da Costaschool,Protestants-Christelijk,Laan van Turkenburg,2,2411VM,BODEGRAVEN,1901,BODEGRAVEN-REEUWIJK,Zuid-Holland,GGD Hollands-Midden,www.dacosta-school.nl,111203,455626,pc6hnrgeentoev,,260,0,25,46,35,36,30,31,30,21,6,0,0
6104,41194,09BY,09BY00,Westerschool voor Protestants Christelijk Basisonderwijs,Protestants-Christelijk,Jacob van Lennepkade,2 -4,2802LH,GOUDA,513,GOUDA,Zuid-Holland,GGD Hollands-Midden,www.d4w.nl/westerschool,107767,446595,pc6hnr,,311,0,45,47,43,39,32,32,36,29,8,0,0
6105,41194,09YF,09YF00,Prinses Beatrixschool,Protestants-Christelijk,Dronenplein,7,2411HE,BODEGRAVEN,1901,BODEGRAVEN-REEUWIJK,Zuid-Holland,GGD Hollands-Midden,www.pbs-bodegraven.nl,110941,454619,pc6hnrgeentoev,,183,0,25,18,35,21,24,18,17,16,9,0,0
6106,41194,10QM,10QM00,Basisschool De Goede Herder,Protestants-Christelijk,Cortenhoeve,51,2411JL,BODEGRAVEN,1901,BODEGRAVEN-REEUWIJK,Zuid-Holland,GGD Hollands-Midden,www.ghs-bodegraven.nl,111365,454586,pc6hnrgeentoev,,280,0,31,29,45,32,35,46,30,27,4,1,0
6107,41194,10QS,10QS00,Plaswyckschool voor Protestants Christelijk Basisonderwijs,Protestants-Christelijk,Weerestein,37 -39,2804GG,GOUDA,513,GOUDA,Zuid-Holland,GGD Hollands-Midden,www.d4w.nl,108579,449343,pc6,,185,0,22,19,29,20,22,20,28,18,7,0,0
6108,41194,22KE,22KE00,Goejanverwelle School voor Protestants Christelijk Basisonderwijs,Protestants-Christelijk,Middenmolenlaan,68-A,2807EC,GOUDA,513,GOUDA,Zuid-Holland,GGD Hollands-Midden,www.d4w.nl,110761,446926,pc6hnr,,508,0,48,47,64,54,65,69,76,80,5,0,0
6109,41226,01VR,01VR00,Montessorischool,Algemeen bijzonder,Schoolstraat,2 -4,2912CR,NIEUWERKERK AD IJSSEL,1892,ZUIDPLAS,Zuid-Holland,GGD Hollands-Midden,www.montessorinwk.nl,101290,442528,pc6,,226,0,24,32,31,23,26,36,28,24,2,0,0
6110,41226,23EF,23EF00,Montessorisch Maassluis,Algemeen bijzonder,Seringenstraat,110,3142NX,MAASSLUIS,556,MAASSLUIS,Zuid-Holland,GGD Rotterdam-Rijnmond,www.montessorischoolmaassluis.nl,77011,438086,pc6hnrgeentoev,,123,0,16,15,17,15,15,17,12,15,1,0,0
6111,41240,05AU,05AU00,Sint Leonardus,Rooms-Katholiek,Gooteplein,2,3232DA,BRIELLE,501,BRIELLE,Zuid-Holland,GGD Rotterdam-Rijnmond,www.sintleonardusschool.nl,70506,434904,pc6hnrgeentoev,,380,0,33,43,45,47,47,55,53,53,4,0,0
6112,41240,09AG,09AG00,Kardinaal Alfrink,Rooms-Katholiek,Dr. Jan Schoutenlaan,3,3145SX,MAASSLUIS,556,MAASSLUIS,Zuid-Holland,GGD Rotterdam-Rijnmond,www.alfrinkschool.nl,75473,439411,pc6hnrgeentoev,,173,0,15,20,17,17,26,24,23,22,9,0,0
6113,41240,09XC,09XC00,Rooms Katholieke Basisschool Hendrik Boogaard,Rooms-Katholiek,Sportlaan,4,3223EV,HELLEVOETSLUIS,530,HELLEVOETSLUIS,Zuid-Holland,GGD Rotterdam-Rijnmond,www.rkbshendrik-boogaard.nl,69107,428276,pc6hnrgeentoev,,625,0,71,82,81,88,64,83,75,72,9,0,0
6114,41240,10PO,10PO00,Rooms Katholieke Basisschool De Sterrenwacht,Rooms-Katholiek,Branding,47 -49,3224GA,HELLEVOETSLUIS,530,HELLEVOETSLUIS,Zuid-Holland,GGD Rotterdam-Rijnmond,www.rkbsdesterrenwacht.nl,69939,427131,pc6hnr,,131,0,23,18,12,23,17,10,14,12,2,0,0
6115,41240,11EM,11EM00,De Dijck,Rooms-Katholiek,Dennendal,147,3142LC,MAASSLUIS,556,MAASSLUIS,Zuid-Holland,GGD Rotterdam-Rijnmond,www.dedijck.nl,76776,438360,pc6hnrgeentoev,,361,0,42,31,52,50,47,42,55,35,7,0,0
6116,41286,04PE,04PE00,CBS De Brug,Protestants-Christelijk,Burgemeester Bruntstraat,23,2415AJ,NIEUWERBRUG AAN DEN RIJN,1901,BODEGRAVEN-REEUWIJK,Zuid-Holland,GGD Hollands-Midden,www.cbs-de-brug.nl,116045,454404,pc6hnrgeentoev,,159,0,15,17,16,21,22,19,25,22,2,0,0
6117,41316,11LF,11LF00,Protestants Christelijke Basisschool Willem de Zwijger,Protestants-Christelijk,Bernhardstraat,1,2351GG,LEIDERDORP,547,LEIDERDORP,Zuid-Holland,GGD Hollands-Midden,www.pcsvleiderdorp.nl,96101,462426,pc6hnrgeentoev,,211,0,25,26,23,22,24,24,34,24,9,0,0
